,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
14639,2011,74107SNCLR902W2,1.1e+11,HOLLYFRONTIER TULSA REFINING LLC EAST FACILITY,902 W 25TH ST,TULSA,TULSA,OK,74107,,,36.12266,-96.00048,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,12000.0,4000.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,250.0,0.0,0.0,250.0,0.0,250.0,250.0,0.0,5.0,15.0,0.0,0.0,0.0,20.0,16255.0,0,0.0,16000.0,92.0,1.0,0.0,130.0,0.0,160.0,19000.0,14.0,35397.0,5.0,,0.97,HOLLYFRONTIER CORP,8965808,1.82977e+19,4.27387e+18
14956,2011,82609LTTLM5700E,1.10012e+11,SINCLAIR CASPER REFINING CO,5700 E HWY 20/26,CASPER,NATRONA,WY,82609,,,42.5129,-106.1434,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3206.0,1600.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4806.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4806.0,0,0.0,4806.0,0.0,0.0,0.0,4.4,0.0,0.0,9100.0,0.0,13910.4,,,1.09,SINCLAIR OIL CORP,79959185,9.20906e+18,6.28061e+18
15161,2011,70805XXNBT4050S,1.10044e+11,EXXONMOBIL REFINING & SUPPLY BATON ROUGE REFINERY (PART),4045 SCENIC HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.484917,-91.17392,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,11000.0,4800.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15802.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,300.0,31.0,0.0,0.0,1.0,0.0,0.0,332.0,74.0,0.0,0.0,0.0,0.0,74.0,0.0,14.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,16134.0,0,0.0,15802.0,331.0,1.0,0.0,14.0,0.0,74.0,35000.0,8.0,51230.0,,,0.96,EXXON MOBIL CORP,1213214,1.81464e+19,7.94488e+18
15184,2011,96707CHVRN91480,1.1e+11,IES DOWNSTREAM LLC - KAPOLEI REFINERY,91-480 MALAKOLE ST,KAPOLEI,HONOLULU,HI,96707,,,21.309854,-158.111997,NO,324,Petroleum,,,,,,,324110,325188.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2500.0,4000.0,19.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6519.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,6523.0,0,0.0,6519.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6603.0,,,1.03,IES DOWNSTREAM LLC,80382788,7.53803e+18,1.21291e+19
15788,2011,14150TNWND3875R,1.1e+11,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.983638,-78.92728,NO,324,Petroleum,,,,,,,324199,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1212.0,1541.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2753.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,0,0.0,2753.0,0.0,0.0,538.0,0.0,663.0,6.8,0.0,0.0,3960.8,,,1.08,,,1.01301e+19,5.45226e+18
16836,2011,90749RCPRD1801E,1.10017e+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,2350 E 223RD ST,CARSON,LOS ANGELES,CA,90810,,,33.81323,-118.24298,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1400.0,1900.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3300.0,0.0,2700.0,2700.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,0.0,84.0,0.0,0.0,454.0,240.0,0.0,240.0,0.0,10.0,511.0,0.0,0.0,0.0,3221.0,3301.0,0,0.0,3300.0,1.0,0.0,0.0,240.0,0.0,450.0,6200.0,3200.0,13391.0,,,0.97,TESORO CORP,8133480,7.30984e+17,1.57801e+19
17361,2011,94553SHLLL3485P,1.1e+11,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,,,38.016594,-122.115392,NO,324,Petroleum,,,,,,,324110,424710.0,325188.0,325199.0,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,610.0,1200.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,89.0,1822.0,0,0.0,1810.0,12.0,0.0,9.0,0.0,0.0,0.0,13000.0,89.0,14920.0,,,1.01,SHELL OIL CO,8090938,7.30984e+17,1.48862e+19
17516,2011,78112VPRCN7124R,1.10002e+11,VP RACING FUELS INC,7124 RICHTER RD,ELMENDORF,BEXAR,TX,78112,,,29.2725,-98.348333,NO,324,Petroleum,,,,,,,324199,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,A,Pounds,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,VP RACING FUELS INC,615416104,1.14638e+19,3.28397e+18
17930,2011,77580NTRPR10207,1.10057e+11,ENTERPRISE PRODUCTS OPERATING LLC,10207 FM 1942,MONT BELVIEU,CHAMBERS,TX,77580,,,29.8247,-94.9197,NO,324,Petroleum,,,,,,,324110,325199.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,96.4,0.0,2.24,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,98.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64,0,0.0,98.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64,,,0.98,ENTERPRISE PRODUCTS OPERATING LLC,48210686,1.14638e+19,7.54876e+18
18626,2011,78469VLRRF5900U,1.1e+11,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,,,27.81775,-97.482552,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4018.0,11936.0,2.5,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15956.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.35,22.09,0.0,0.0,0.0,0.0,0.0,22.44,0.0,0.0,0.58,0.0,0.0,0.58,206.68,0.0,206.68,0.0,800.07,2.24,0.0,2098.75,0.0,2901.06,15978.94,0,0.0,15956.5,20.44,0.0,0.0,206.68,0.0,0.58,1181.0,2901.06,20266.26,2.0,,1.0,VALERO ENERGY CORP,82686916,1.14638e+19,5.8924e+18
18776,2011,23692MCLCM2201G,1.10021e+11,PLAINS MARKETING LP YORKTOWN,2201 GOODWIN NECK RD,YORKTOWN,YORK,VA,23692,,,37.210364,-76.453331,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1470.0,276.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.06,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,1.35,24.0,25.35,0.0,270.65,0.0,0.0,0.06,0.02,270.73,1751.13,0,0.0,1748.0,3.07,0.06,0.0,25.35,0.0,0.0,2467.0,270.73,4514.21,,,0.34,PLAINS ALL AMERICAN GP LLC,127252153,9.72905e+17,3.20616e+18
18972,2011,38701SCTTB942NB,1.10037e+11,SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,,,33.39955,-91.067216,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,SCOTT PETROLEUM CORP,33336025,1.01461e+19,1.62192e+19
19211,2011,78408STHWS1700N,1.10038e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,,,27.804444,-97.424444,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3691.0,2260.0,16.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5967.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,14.0,5974.0,0,0.0,5967.0,7.0,0.0,25377.0,0.0,0.0,0.0,52071.0,14.0,83436.0,,,0.73,KOCH INDUSTRIES INC,6944334,1.14638e+19,5.8924e+18
20161,2011,71109TLSPR3333M,1.10001e+11,CALUMET LUBRICANTS & WAXES LLC,3333 MIDWAY ST,SHREVEPORT,CADDO,LA,71109,,,32.470833,-93.790833,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3000.0,1600.0,13.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,4618.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,4620.0,0,0.0,4618.0,0.0,2.0,42000.0,0.0,152000.0,0.0,46000.0,10.0,244630.0,,,1.14,,,1.81464e+19,1.15215e+19
20642,2011,00767YBCSNROUTE,1.10001e+11,BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI),RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,YABUCOA,PR,767,,,18.046899,-65.85116,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,613.0,708.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,26.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,0,0.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,,,0.58,BUCKEYE PARTNERS LP,,5.65594e+18,1.72475e+19
21043,2011,77640TXCRFNORTH,1.1e+11,MOTIVA-PORT ARTHUR REFINERY,2555 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,,,29.883333,-93.958333,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,969.0,1730.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,10.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147.0,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1342.0,0.0,2707.0,0.0,4063.0,4858.0,0,0.0,2711.0,0.0,2147.0,0.0,0.0,233.0,0.0,41483.0,4063.0,50637.0,,,1.0,MOTIVA ENTERPRISES LLC,,1.14638e+19,1.22398e+19
21160,2011,70079MTVNR15536,1.1e+11,MOTIVA ENTERPRISES LLC NORCO REFINERY,15536 RIVER RD,NORCO,ST CHARLES PARISH,LA,70079,,,30.001107,-90.402221,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2099.0,13736.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,15839.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,229040.0,100.0,137906.0,0.0,0.0,367046.0,15839.0,0,0.0,15839.0,0.0,0.0,0.0,0.0,199264.0,11.0,784488.0,367046.0,1366648.0,,,1.1,MOTIVA ENTERPRISES LLC,8090938,1.81464e+19,9.77966e+18
22466,2011,84116CHVRN2351N,1.1e+11,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 NORTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.8249,-111.9238,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1000.0,3000.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4005.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,255.0,5.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,260.0,0.0,0.0,0.0,265.0,4265.0,0,0.0,4005.0,260.0,0.0,0.0,0.0,0.0,5.0,18000.0,265.0,22535.0,,,1.05,CHEVRON CORP,1382555,7.95447e+18,1.81456e+19
23283,2011,90245CHVRN324WE,1.10003e+11,CHEVRON PRODUCTS CO DIV OF CHEVRON USA INC,324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS ANGELES,CA,90245,,,33.908126,-118.41074,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,330.0,850.0,10.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,68.0,1205.0,0,0.0,1192.0,13.0,0.0,0.0,0.0,0.0,0.0,57000.0,68.0,58273.0,0.0,,0.98,CHEVRON CORP,1382555,7.30984e+17,1.37133e+19
24089,2011,48218SCKBT14ZUG,1.10023e+11,EES COKE BATTERY LLC,1400 ZUG ISLAND,RIVER ROUGE,WAYNE,MI,48218,,,42.26956,-83.13643,NO,324,Petroleum,,,,,,,324199,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1175.0,78382.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,79557.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16034.0,0.0,0.0,0.0,0.0,16034.0,79557.0,0,0.0,79557.0,0.0,0.0,1087956.0,0.0,0.0,0.0,1422829.0,16034.0,2606376.0,,,1.0,DTE ENERGY CO,839329158,1.02592e+18,1.6969e+19
24134,2011,67337FRMLNNORTH,1.10014e+11,COFFEYVILLE RESOURCES REFINING & MARKETING,400 N LINDEN,COFFEYVILLE,MONTGOMERY,KS,67337,,,37.047556,-95.606106,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,8580.0,4043.0,21.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12644.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655.0,0,0.0,12644.0,11.0,0.0,0.0,1.0,0.0,0.0,2047.0,0.0,14703.0,,,0.85,CVR ENERGY INC,142405666,1.51526e+19,5.51721e+18
24594,2011,00851HSSLVLIMET,1.1e+11,LIMETREE BAY TERMINALS LLC,1 ESTATE HOPE,CHRISTIANSTED,ST CROIX,VI,820,,,17.7102,-64.7544,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4805.0,24915.0,10.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,29737.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,152.4,0.0,0.0,152.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,29749.3,0,0.0,29737.0,12.3,0.0,0.0,0.0,95891.0,152.4,287.0,4.0,126083.7,,,0.25,,,1.61913e+19,1.49648e+19
24753,2011,71730LNLRF1000M,1.10017e+11,LION OIL CO,1000 MCHENRY AVE,EL DORADO,UNION,AR,71730,,,33.200091,-92.675095,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1265.0,7638.0,16.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8919.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8924.0,0,0.0,8919.0,5.0,0.0,0.0,5.0,0.0,0.0,9865.0,0.0,18794.0,,,1.1,DELEK US HOLDINGS INC,,1.15966e+19,3.86782e+16
24831,2011,46394MCLCX2815I,1.1e+11,BP PRODUCTS NORTH AMERICA WHITING BUSINESS UNIT,2815 INDIANAPOLIS BLVD,WHITING,LAKE,IN,46394,,,41.663055,-87.479643,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,13574.0,9058.0,51.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22683.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,622.0,0.0,0.0,0.0,0.0,4.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,696.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,23309.0,0,0.0,22683.0,622.0,4.0,0.0,696.0,0.0,0.0,79678.0,75.0,103758.0,,,1.05,BP AMERICA INC,39596507,6.03879e+17,1.25945e+19
25486,2011,45804SHLCM1150S,1.1e+11,LIMA REFINING CO,1150 S METCALF ST,LIMA,ALLEN,OH,45804,,,40.720649,-84.122623,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4678.05,14631.38,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19309.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,113.19,0.0,0.0,0.0,0.0,0.0,0.0,113.19,0.0,0.0,0.0,0.0,0.0,0.0,47.76,0.0,47.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19422.62,0,0.0,19239.43,113.19,0.0,0.0,47.76,1219.39,0.0,11182.25,0.0,31802.02,70.0,,1.01,HUSKY ENERGY INC,251064861,7.93224e+18,1.45059e+19
26522,2011,90745NCLCR1520E,1.10038e+11,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,1520 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90745,,,33.8048,-118.2431,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,110.0,450.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,560.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1002.0,561.0,0,0.0,560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1561.0,,,1.0,PHILLIPS 66 CO,78378508,7.30984e+17,1.57801e+19
26588,2011,90748NCLLS1660W,1.1e+11,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,1660 W ANAHEIM ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.774469,-118.290696,NO,324,Petroleum,,,,,,,324110,,,,,,1.31121e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,310.0,490.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,800.0,0.0,810.0,810.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,72.0,149.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,818.0,801.0,0,0.0,800.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,820.0,1771.0,,,1.0,PHILLIPS 66 CO,78378508,7.30984e+17,7.8427e+18
