,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
15578,2009,00851HSSLVLIMET,1.1e+11,LIMETREE BAY TERMINALS LLC,1 ESTATE HOPE,CHRISTIANSTED,ST CROIX,VI,820,,,17.7102,-64.7544,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4358.0,20459.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24818.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.5331,2.241,0.0,0.0,0.0,0.0,0.0,2.7741,0.0,0.0,228.0002,0,0.0,228.0002,0.0,0.0,0.0,0.0,68.10008,0.0,0.0,0.0,0.0,68.10008,24820.7741,0,0.0,24818.0,3.0,0.0,0.0,0.0,71927.0,228.0002,355.0,68.0,97399.0002,,,0.84,,,1.66144e+19,1.07981e+19
15880,2009,70767PLCDR1940L,1.1e+11,PLACID REFINING CO LLC,"1940 LOUISIANA HWY 1, N",PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,,,30.475803,-91.208107,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,291.0,5145.0,13.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5449.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5070.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5070.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,10519.0,0,0.0,5449.0,5070.0,0.0,0.0,0.0,725.0,0.0,29551.0,20.0,40815.0,,,1.14,,,1.13643e+19,1.1877e+19
16055,2009,60434MBLJLINTER,1.10001e+11,EXXONMOBIL OIL CORP JOL IET REFINERY,INTERSTATE 55 & ARSENAL RD EAST,CHANNAHON,WILL,IL,60410,,,41.413831,-88.18346,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2243.0,3001.0,22.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5266.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5298.0,0,0.0,5266.0,32.0,0.0,0.0,0.0,0.0,14.0,111844.0,1.0,117157.0,0.0,,0.86,EXXON MOBIL CORP,1213214,1.11302e+18,1.50565e+19
16731,2009,79905LPSRF6500T,1.10042e+11,WESTERN EL PASO REFINERY,6500 TROWBRIDGE DR,EL PASO,EL PASO,TX,79905,,,31.768889,-106.401667,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4600.0,1700.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6300.0,0.0,820.0,820.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,916.0,0,0.0,916.0,213.0,0.0,213.0,0.0,16.0,0.0,0.0,0.0,0.0,836.0,6317.0,0,0.0,6300.0,17.0,0.0,0.0,213.0,46.0,916.0,14000.0,836.0,22328.0,,,1.0,WESTERN REFINING INC,,1.81171e+19,1.0213e+19
16769,2009,59044CNXRF803HI,1.10001e+11,CHS INC  LAUREL REFINERY,803 HWY 212 S,LAUREL,YELLOWSTONE,MT,59044,,,45.65922,-108.76778,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2430.0,3670.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,6116.0,0,0.0,6082.0,14.0,0.0,0.0,0.0,3200.0,0.0,4100.0,27.0,13423.0,20.0,,1.03,CHS INC,6147177.0,8.11611e+18,8.4939e+17
16898,2009,70669CNCLKOLDSP,1.10001e+11,PHILLIPS 66 LAKE CHARLES REFINERY,2200 OLD SPANISH TRAIL,WESTLAKE,CALCASIEU PARISH,LA,70669,,,30.242155,-93.274386,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3531.75,6527.34,73.31,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.2,10132.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1985.77,5.31,0.0,0.0,0.0,0.0,1991.08,0.0,0.0,147.29,0,0.0,147.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,12123.68,0,0.0,10132.6,1985.77,5.31,0.0,0.0,0.0,147.29,88042.59,0.15,100313.71,,,0.92,PHILLIPS 66 CO,78378508.0,1.13643e+19,1.21668e+19
18067,2009,90744LTRMR961LA,1.1e+11,ULTRAMAR INC MARINE TERMINAL,961 LA PALOMA ST,WILMINGTON,LOS ANGELES,CA,90744,,,33.75828,-118.26676,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,65.0,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,,,1.47,VALERO ENERGY CORP,,3.25313e+18,1.72477e+19
18728,2009,38701SCTTB942NB,1.10037e+11,SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,,,33.39955,-91.067216,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.0,826.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,0,0.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,,,,SCOTT PETROLEUM CORP,33336025.0,1.56597e+19,2.11033e+18
18890,2009,70663GLFCS1697P,1.10014e+11,PHILLIPS 66 CO GULF COAST LUBES PLANT,1697 PAKTANK RD,SULPHUR,CALCASIEU PARISH,LA,70665,,,30.14893,-93.34305,NO,324,Petroleum,,,,,,,324191,488310.0,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5.0,250.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.63,0,0.0,1727.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0,0.0,24.29,0.0,0.0,0.0,0.0,0.0,1722.8339,0.0,0.0,1747.1239,0.0,,1.05,PHILLIPS 66,78378505.0,1.13643e+19,1.39106e+19
18893,2009,08093CSTLGRTES1,1.10001e+11,SPMT-EAGLE POINT TANK FARM,RT 130 & I-295 S,WESTVILLE,GLOUCESTER,NJ,8093,,,39.8718,-75.1558,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1727.0,5515.68,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7242.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0,0.0,0.011,249.41,0.0,249.41,0.0,505.1,0.0,0.0,0.0,1589.04,2094.14,7242.68,0,0.0,7242.68,0.0,0.0,0.0,249.41,0.0,0.011,62283.0,2094.14,71869.241,,,0.74,SUNOCO PARTNERS MARKETING & TERMINALS LP,64717981.0,1.13588e+19,3.05588e+18
19236,2009,84116CHVRN2351N,1.1e+11,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 NORTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.8249,-111.9238,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,250.0,3000.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3255.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,255.0,3270.0,0,0.0,3255.0,15.0,0.0,0.0,0.0,0.0,0.0,32000.0,255.0,35525.0,,,1.05,CHEVRON CORP,1382555.0,1.52362e+19,6.2306e+18
19630,2009,77640TXCRFNORTH,1.1e+11,MOTIVA-PORT ARTHUR REFINERY,2555 SAVANNAH AVE,PORT ARTHUR,JEFFERSON,TX,77640,,,29.883333,-93.958333,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,13117.0,571.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13690.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,200.0,0.0,0.0,0.0,96.0,0.0,0.0,296.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,17.0,0.0,61.0,0.0,124.0,13986.0,0,0.0,13690.0,200.0,96.0,0.0,0.0,2520.0,0.0,107898.0,124.0,124528.0,,,0.99,MOTIVA ENTERPRISES LLC,,1.81171e+19,5.14685e+18
20036,2009,77640FNLNDHIGHW,1.10001e+11,TOTAL PETROCHEMICALS & REFINING USA INC-PORT ARTHUR REFI,7600 32ND ST,PORT ARTHUR,JEFFERSON,TX,77642,,,29.980194,-93.882111,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,10411.29,2985.65,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13396.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.16,2.01,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,485.58,0,0.0,485.58,170.95,0.0,170.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13400.11,0,0.0,13396.94,3.17,0.0,0.0,170.95,0.0,485.58,15060.71,0.0,29117.35,0.0,,1.0,TOTAL HOLDINGS USA INC,1329077.0,1.81171e+19,5.14685e+18
20420,2009,19706TXCDL2000W,1.10001e+11,DELAWARE CITY REFINERY,4550 WRANGLE HILL RD,DELAWARE CITY,NEW CASTLE,DE,19706,,,39.588611,-75.635555,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2430.0,8160.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10595.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3173.0,3173.0,0.0,394.0,0.0,0.0,1.0,0.0,395.0,10607.0,0,0.0,10595.0,12.0,0.0,72238.0,3173.0,0.0,0.0,86105.0,395.0,172518.0,,,0.67,PBF ENERGY,962406281.0,5.05878e+18,6.42797e+18
20745,2009,79721FNLNDIS20E,1.10013e+11,ALON USA-BIG SPRING REFINERY,IH 20 AT REFINERY RD,BIG SPRING,HOWARD,TX,79720,,,32.269104,-101.417673,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,304.37,15504.69,1.8434,0,0.0,0.0,0,0.0,0.1799,0.0,0,0.0,0.0,0.0,15811.0833,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2631,0,0.0,13.2631,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15811.0833,0,0.1799,15810.9034,0.0,0.0,0.0,0.88,0.0,13.2631,7964.7275,0.0,23789.9539,0.0,,1.0,ALON USA ENERGY INC,,1.81171e+19,1.76343e+19
21374,2009,98421SLRFN3001M,1.1e+11,US OIL & REFINING CO,3001 MARSHALL AVE,TACOMA,PIERCE,WA,98421,115.0,Puyallup Tribe of the Puyallup Reservation,47.257694,-122.395259,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1440.0,1160.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,14.9,2605.4,0,0.0,2600.0,5.4,0.0,0.0,0.0,1410.0,0.0,4200.0,14.9,8230.3,,,0.99,TRAILSTONE L.P.,79268522.0,2.96942e+18,1.33998e+19
21736,2009,77701BMNTREASTE,1.10042e+11,EXXONMOBIL OIL BEAUMONT REFINERY,E END OF BURT ST,BEAUMONT,JEFFERSON,TX,77701,,,30.065833,-94.071388,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6400.0,5588.0,16.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12004.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,121.0,22.0,0.0,0.0,157.0,0.0,0.0,300.0,0.0,0.0,0.0,0,0.0,0.0,2400.0,0.0,2400.0,0.0,3400.0,0.0,0.0,0.0,0.0,3400.0,12304.0,0,0.0,12004.0,143.0,157.0,0.0,2400.0,0.0,0.0,96010.0,3400.0,114114.0,0.0,,1.13,EXXON MOBIL CORP,1213214.0,1.81171e+19,5.49281e+18
22497,2009,90222DMNNK2000N,1.1e+11,DEMENNOKERDOON DBA WORLD OIL RECYCLING,2000 NORTH ALAMEDA STREET,COMPTON,LOS ANGELES,CA,90222,,,33.910116,-118.221906,NO,324,Petroleum,,,,,,,324191,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.03,14.15,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.18,0.0,41.09,41.09,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0,0.0,0.0,25195.7,0.0,25195.7,0.0,0.0,0.0,0.0,0.0,0.0,41.09,14.81,0,0.0,14.18,0.63,0.0,0.0,25195.7,36824.55,0.0,1366.42,41.09,63442.57,0.0,,0.84,WORLD OIL CORP,72937436.0,3.25313e+18,1.53597e+19
22702,2009,07036XXNXX1400P,1.10041e+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2300.0,4000.0,320.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6620.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,4.17,0,0.0,4.17,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.24,6635.6,0,0.0,6620.0,15.6,0.0,0.0,0.0,0.0,4.17,6900.0,0.24,13540.01,,,0.95,PHILLIPS 66 CO,78378508.0,1.13588e+19,1.44574e+19
24575,2009,87301GNTRFROUTE,1.10011e+11,WESTERN REFINING SOUTHWEST INC-GALLUP REFINERY,I-40 EXIT 39,JAMESTOWN,MCKINLEY,NM,87347,,,35.490278,-108.425,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4075.0,12665.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,909.0,7.0,17656.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,0.0,0.0,53.0,88.0,0.0,2.0,0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,920.0,0.0,0.0,0.0,922.0,17709.0,0,0.0,17656.0,2.0,51.0,0.0,0.0,0.0,90.0,0.0,922.0,18721.0,,,0.87,WESTERN REFINING INC,606287308.0,1.5365e+19,1.10238e+19
24777,2009,77017LYNDL12000,1.10058e+11,HOUSTON REFINING LP,12000 LAWNDALE ST,HOUSTON,HARRIS,TX,77017,,,29.7125,-95.235833,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,7455.0,3497.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,10962.0,0.0,3242.0,3242.0,174.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,14.0,0,0.0,14.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3242.0,11136.0,0,0.0,10962.0,0.0,174.0,0.0,37.0,0.0,14.0,0.0,3242.0,14429.0,,,1.09,LYONDELLBASELL INDUSTRIES,181843095,1.81171e+19,8.09589e+18
25911,2009,98221SHLLLWESTM,1.10001e+11,TESORO REFINING & MARKETING CO LLC,W MARCH POINT RD,ANACORTES,SKAGIT,WA,98221,,,48.489534,-122.564292,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,9409.0,3061.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12470.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,16.0,0,0.0,16.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12471.7,0,0.0,12470.0,1.7,0.0,0.0,1.5,125138.0,16.0,20138.0,0.0,157765.2,0.0,,0.84,TESORO CORP,8133480,2.96942e+18,6.82982e+18
26558,2009,62084SHLLLRTE11,1.10042e+11,WOOD RIVER REFINERY,900 S CENTRAL AVE,ROXANA,MADISON,IL,62084,,,38.836148,-90.067006,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,25098.0,23263.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,48361.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,4.0,0.0,132.0,0.0,0.0,0.0,0.0,132.0,48397.0,0,0.0,48361.0,2.0,0.0,0.0,4.0,0.0,0.0,290000.0,132.0,338499.0,34.0,,0.93,WRB REFINING LP,794031356,1.11302e+18,1.64125e+19
26716,2009,98248MBLLC3901U,1.1e+11,PHILLIPS 66 FERNDALE REFINERY,3901 UNICK RD,FERNDALE,WHATCOM,WA,98248,,,48.830142,-122.692114,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4462.0,2281.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,6747.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,6749.0,0,0.0,6747.0,2.0,0.0,0.0,0.0,0.0,0.0,53000.0,22.0,59771.0,0.0,,1.01,PHILLIPS 66 CO,78378508,2.96942e+18,2.34897e+18
26891,2009,41105RMCST4000E,1.1001e+11,AK STEEL CORP ASHLAND WORKS - COKE PLANT,U.S. 23,ASHLAND,BOYD,KY,41105,,,38.495556,-82.665556,NO,324,Petroleum,,,,,,,324199,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,32049.0,7616.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39665.0,0.0,5.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39665.1,0,0.0,39665.0,0.1,0.0,327908.0,0.0,0.0,0.0,100976.0,5.0,468554.1,0.0,,0.7,AK STEEL CORP,606072130,1.64802e+19,1.75189e+19
26998,2009,70750HLLPTHWY10,1.10041e+11,ALON REFINING KROTZ SPRINGS INC,HWY 105 S,KROTZ SPRINGS,ST LANDRY PARISH,LA,70750,,,30.526504,-91.748383,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2641.0,3468.0,6.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6115.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6119.0,0,0.0,6058.0,4.0,0.0,150.0,0.0,19480.0,0.0,5049.0,0.0,30741.0,57.0,,0.94,ALON USA ENERGY INC,876661062,1.13643e+19,4.3818e+18
27769,2009,71018KRRMCLA7SO,1.10001e+11,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,1756 OLD HWY 7,COTTON VALLEY,WEBSTER PARISH,LA,71018,,,32.800556,-93.412778,NO,324,Petroleum,,,,,,,324110,,,,,,1.30921e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,600.0,10907.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11507.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0.0,41.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.0,0,0.0,11507.0,0.0,0.0,0.0,5.0,0.0,41.0,5582.0,0.0,17135.0,,,0.91,,,1.13643e+19,1.14279e+19
