,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
16608,2015,70037LLNCRHIGHW,1.10064e+11,PHILLIPS 66  - ALLIANCE REFINERY,15551 HIGHWAY 23,BELLE CHASSE,PLAQUEMINES PARISH,LA,70037,,,29.68,-89.980833,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,12723.0,24844.0,51.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,37618.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1949.0,0.0,0.0,1949.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,79.0,37638.0,0,0.0,37288.0,20.0,0.0,0.0,0.0,108838.0,1949.0,583324.0,79.0,731498.0,330.0,PRODUCTION,0.92,PHILLIPS 66,78378508,1.28055e+19,1.1576e+19
17159,2015,70723TXCRFFOOTO,1.10001e+11,CONVENT REFINERY,FOOT OF SUNSHINE BRIDGE- LA HW Y 44,CONVENT,ST JAMES PARISH,LA,70723,,,30.10846,-90.89677,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4519.0,5372.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9891.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,8.27,0.0,0.0,116.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,52.0,9899.27,0,0.0,9891.0,0.0,8.27,0.0,0.0,0.0,116.0,15463.0,52.0,25530.27,,PRODUCTION,1.08,MOTIVA ENTERPRISES LLC,23838670,1.28055e+19,1.62164e+19
17545,2015,78140LLPTRHWY87,1.10038e+11,LAZARUS REFINERY LLC,11372 US HWY 87 E,NIXON,WILSON,TX,78140,,,29.261336,-97.786582,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.0,5.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0,0.0,5.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,,PRODUCTION,1.0,,,1.71623e+19,1.72135e+19
18057,2015,78408STHWS1700N,1.10038e+11,FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,1700 NUECES BAY BLVD,CORPUS CHRISTI,NUECES,TX,78407,,,27.804444,-97.424444,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3001.0,4754.0,20.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7775.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,7777.0,0,0.0,7775.0,2.0,0.0,0.0,0.0,26548.0,77.0,89589.0,18.0,124009.0,,PRODUCTION,1.01,KOCH INDUSTRIES INC,6944334,1.71623e+19,3.96998e+18
18130,2015,98248MBLLC3901U,1.1e+11,PHILLIPS 66 FERNDALE REFINERY,3901 UNICK RD,FERNDALE,WHATCOM,WA,98248,,,48.830142,-122.692114,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,7376.0,2299.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9675.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9720.0,0,0.0,9672.0,45.0,0.0,0.0,0.0,0.0,0.0,19941.0,0.0,29658.0,3.0,PRODUCTION,0.94,PHILLIPS 66 CO,78378508,2.68841e+18,2.11107e+17
18260,2015,78469VLRRF5900U,1.1e+11,VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,5900 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78407,,,27.81775,-97.482552,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1110.0,7412.0,2.3,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8524.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1060.2807,0.0,0.0,0.0,0.0,0.0,1060.2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0733,0.0,0.0,0.0,0.0,1221.0733,9584.5807,0,0.0,8524.3,1060.2807,0.0,4022.0,0.0,257979.0,0.0,200685.827,1221.0733,473492.481,,PRODUCTION,1.0,VALERO ENERGY CORP,82686916,1.71623e+19,3.96998e+18
19018,2015,93308TXCRF3663G,1.10001e+11,ALON PETROLEUM BAKERSFIELD REFINERY AREA 3,3663 GIBSON ST,BAKERSFIELD,KERN,CA,93308,,,35.393611,-119.0525,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.0,0.0,0.0,0,0.0,5.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,ACTIVITY,1.0,ALON USA ENERGY INC,876661062,8.16256e+18,1.60239e+19
19112,2015,19706TXCDL2000W,1.10001e+11,DELAWARE CITY REFINERY,4550 WRANGLE HILL RD,DELAWARE CITY,NEW CASTLE,DE,19706,,,39.588611,-75.635555,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1080.0,4505.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5596.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,41.12,0.0,0.9,42.02,0.0,0.03,0.03,0.0,171.2,0.0,5.13,0.7,0.0,177.03,5630.25,0,0.0,5596.0,34.25,0.0,289368.0,0.03,0.0,42.02,126338.0,177.03,421555.33,,PRODUCTION,1.01,PBF ENERGY,962406281,1.32368e+19,1.62586e+19
19126,2015,71730LNLRF1000M,1.10017e+11,LION OIL CO,1000 MCHENRY AVE,EL DORADO,UNION,AR,71730,,,33.200091,-92.675095,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,877.0,4942.0,37.3,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5856.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.3,0,0.0,5856.3,0.0,0.0,0.0,0.0,0.0,0.0,5290.5,0.0,11146.8,,PRODUCTION,1.09,DELEK US HOLDINGS INC,,9.48877e+18,5.247e+18
19359,2015,7759WBLNCH2415T,1.10028e+11,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,,,29.379167,-94.929167,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,13000.0,43000.0,120.0,0,44000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,100120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2986.7,0.0,0.0,0.0,0.0,0.0,0.0,2986.7,167.9,0.0,19.72,0.0,0.0,187.62,60.3,0.0,60.3,0.0,2145.84,0.0,0.0,0.0,0.0,2145.84,103106.7,0,44000.0,56120.0,2986.7,0.0,0.0,60.3,0.0,187.62,600000.0,2145.84,705500.46,,PRODUCTION,1.05,MARATHON PETROLEUM CORP,968393996,1.71623e+19,8.66501e+18
19966,2015,93308TXCRF6451R,1.10018e+11,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6.0,1.0,0.0,0,0.0,250.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.6,0,0.0,257.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.6,,ACTIVITY,1.0,ALON USA ENERGY INC,876661062,8.16256e+18,1.60239e+19
19986,2015,70767XXNPR2230H,1.10064e+11,EXXONMOBIL ANCHORAGE TANK FARM,1420 LAFITON LN,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,,,30.474978,-91.219663,NO,324,Petroleum,,,,,,,324191,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,19.31,20.27,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58,0,0.0,39.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58,,PRODUCTION,1.17,EXXON MOBIL CORP,623351921,1.28055e+19,1.70034e+19
20200,2015,73401TTLPTHIGHW,1.10001e+11,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ONE VALERO WAY,ARDMORE,CARTER,OK,73401,,,34.20569,-97.10417,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3754.0,3274.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7033.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,100.0,0.0,232.0,0.0,0.0,0.0,0.0,232.0,7038.0,0,0.0,7033.0,5.0,0.0,11196.0,100.0,0.0,0.0,18200.0,232.0,36766.0,0.0,PRODUCTION,0.92,VALERO ENERGY CORP,,1.30668e+19,1.59715e+19
20234,2015,14150TNWND3875R,1.1e+11,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.983638,-78.92728,NO,324,Petroleum,,,,,,,324199,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1000.0,3555.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,219464.0,0.0,224019.0,,PRODUCTION,1.26,,,1.45182e+19,1.3149e+19
20606,2015,43616SHLCM4001C,1.1e+11,BP-HUSKY REFINING LLC,4001 CEDAR POINT RD,OREGON,LUCAS,OH,43616,,,41.679167,-83.449722,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2600.0,8100.0,8.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10708.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,0.0,970.0,0.0,699.0,0.0,0.0,0.0,0.0,699.0,10731.0,0,0.0,11000.0,14.0,9.0,0.0,970.0,0.0,0.0,220000.0,700.0,232693.0,0.0,PRODUCTION,1.02,BP-HUSKY REFINING LLC,55057542,3.99445e+18,1.46979e+19
21068,2015,19061BPLCMPOSTR,1.1e+11,MONROE ENERGY LLC-TRAINER REFINERY,4101 POST RD,TRAINER,DELAWARE,PA,19061,,,39.829311,-75.401169,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,5019.0,15172.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20195.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,20195.0,0,0.0,20195.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,6.0,20958.0,,PRODUCTION,1.21,DELTA AIR LINES INC.,6924872,7.19775e+18,4.97553e+18
22186,2015,79721FNLNDIS20E,1.10013e+11,ALON USA-BIG SPRING REFINERY,IH 20 AT REFINERY RD,BIG SPRING,HOWARD,TX,79720,,,32.269104,-101.417673,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,620.4,8411.52,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9031.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,0.0,127.3427,0.0,0.0,0.0,127.3427,9031.92,0,0.0,9031.92,0.0,0.0,0.0,0.0,0.0,0.96,0.0,127.3427,9160.2227,,PRODUCTION,1.0,ALON USA ENERGY INC,,1.71623e+19,5.57124e+18
22192,2015,26037WHLNGROUTE,1.10042e+11,MOUNTAIN STATE CARBON LLC,1851 MAIN ST,FOLLANSBEE,BROOKE,WV,26037,,,40.34361,-80.60667,NO,324,Petroleum,,,,,,,324199,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,25000.0,13000.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,38002.0,0,0.0,38000.0,1.0,0.0,0.0,0.0,0.0,0.0,54000.0,2.0,92003.0,1.0,PRODUCTION,0.94,AK STEEL HOLDING CORP,,6.12352e+18,3.84758e+18
22256,2015,78409CHMPL7350I,1.1e+11,CITGO REFINING & CHEMICALS CO LP-WEST PLANT,7350 INTERSTATE HWY 37,CORPUS CHRISTI,NUECES,TX,78409,,,27.8103,-97.49828,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,432.0,552.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.0,0.1755,984.0,0,0.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755,984.1755,,PRODUCTION,1.18,PDV AMERICA INC,102417268,1.71623e+19,3.96998e+18
22918,2015,55071SHLND100WT,1.10044e+11,ST PAUL PARK REFINING CO LLC,301 ST PAUL PARK RD,SAINT PAUL PARK,WASHINGTON,MN,55071,,,44.850583,-93.002139,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1000.0,2600.0,27.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3627.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,2.0,98.0,0.0,98.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3660.0,0,0.0,3627.0,33.0,0.0,0.0,98.0,96016.0,2.0,17045.0,2.0,116823.0,,ACTIVITY,1.1,NORTHERN TIER ENERGY LLC,965355766,1.08921e+19,1.33318e+19
23391,2015,07036XXNXX1400P,1.10041e+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,,,40.6365,-74.2199,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2100.0,1400.0,350.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,17.0,0.0,17.0,0.0,162.0,0.0,0.0,0.0,0.0,162.0,3853.0,0,0.0,3850.0,3.0,0.0,0.0,17.0,0.0,3.0,6300.0,162.0,10335.0,,PRODUCTION,0.99,PHILLIPS 66 CO,78378508,2.29195e+18,8.21782e+18
24455,2015,98421SLRFN3001M,1.1e+11,US OIL & REFINING CO,3001 MARSHALL AVE,TACOMA,PIERCE,WA,98421,115.0,Puyallup Tribe of the Puyallup Reservation,47.257694,-122.395259,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,820.0,479.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,2.4,1299.0,0,0.0,1300.0,0.0,0.0,0.0,0.0,3270.0,0.0,5800.0,2.4,10372.4,,PRODUCTION,0.92,TRAILSTONE L.P.,79268522,2.68841e+18,6.34038e+17
25678,2015,15025RSTCH400ST,1.1e+11,KOPPERS INC CLAIRTON TAR PLANT,300 N STATE ST,CLAIRTON,ALLEGHENY,PA,15025,,,40.30695,-79.88639,NO,324,Petroleum,,,,,,,324199,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,194.0,1255.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,66152.0,0.0,0.0,66808.0,1467.0,0,0.0,1400.0,18.0,0.0,0.0,0.0,15.0,0.0,560.0,67000.0,68993.0,,PRODUCTION,0.93,KOPPERS INC,196991582,7.19775e+18,1.24304e+19
25679,2015,7840WBCKYT151SU,1.10063e+11,BUCKEYE TEXAS PROCESSING LLC-CORPUS CHRISTI,7209 UP RIVER RD,CORPUS CHRISTI,NUECES,TX,78409,,,27.8162,-97.50261,NO,324,Petroleum,,,,,,,324110,,,,,,1.31522e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,41.0,261.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0,0.0,303.0,1.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,623.0,,ACTIVITY,1.47,BUCKEYE PARTNERS LP,112569892,1.71623e+19,3.96998e+18
26034,2015,77983RCCRBHWY18,1.10044e+11,SEADRIFT COKE LP,8618 HWY 185 N,PORT LAVACA,CALHOUN,TX,77979,,,28.51343,-96.794646,NO,324,Petroleum,,,,,,,324199,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,50.0,140.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0,0.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,231.0,,PRODUCTION,0.9,GRAFTECH INTERNATIONAL LTD,877176578,1.71623e+19,1.28572e+18
26074,2015,67042TXCRF1401S,1.1e+11,HOLLYFRONTIER EL DORADO REFINING LLC,1401 S DOUGLAS RD,EL DORADO,BUTLER,KS,67042,,,37.79947,-96.867297,NO,324,Petroleum,,,,,,,324110,,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,10000.0,25000.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35002.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,1301.0,0.0,0.0,0.0,0.0,0.0,1301.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,36303.0,0,0.0,35002.0,1301.0,0.0,0.0,0.0,0.0,10.0,60000.0,35.0,96348.0,,PRODUCTION,1.11,HOLLYFRONTIER CORP,8965808,7.55417e+18,7.24146e+18
27039,2015,80022CNCDN5801B,1.10033e+11,SUNCOR ENERGY COMMERCE CITY REFINERY,5801 BRIGHTON BLVD,COMMERCE CITY,ADAMS,CO,80022,,,39.805556,-104.944444,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31521e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3422.0,2030.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5453.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,5478.0,0,0.0,4930.0,25.0,0.0,0.0,0.0,0.0,0.0,10186.0,75.0,15216.0,523.0,PRODUCTION,1.05,SUNCOR ENERGY (USA) INC,241804681,1.65465e+19,1.44753e+19
