,YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,SYS_STSITSSXSOLCHJPSAF7486K4RV,SYS_STSWGMX8O#197_NPUKVK#S5$QM
12948,2014,00767YBCSNROUTE,1.10001e+11,BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI),RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,YABUCOA,PR,767,,,18.046899,-65.85116,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,93.3,1006.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1099.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.3,0,0.0,1099.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.3,,PRODUCTION,0.78,BUCKEYE PARTNERS LP,,7.14195e+18,5.78075e+18
13275,2014,59101XXNBL700EX,1.1e+11,EXXONMOBIL BILLINGS REFINERY,700 EXXONMOBIL RD,BILLINGS,YELLOWSTONE,MT,59101,,,45.813904,-108.433295,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3200.0,1800.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,5006.0,0,0.0,4881.0,5.0,0.0,0.0,0.0,0.0,0.0,25000.0,29.0,29915.0,120.0,PRODUCTION,0.89,EXXON MOBIL CORP,1213214,1.68145e+19,8.88196e+18
13537,2014,35207SLSSN35003,1.1e+11,ERP COMPLIANT COKE LLC,3500 35TH AVE N,BIRMINGHAM,JEFFERSON,AL,35207,,,33.557464,-86.799671,NO,324,Petroleum,,,,,,,324199,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1708.0,3653.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5361.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0,0,0.0,5361.0,0.0,0.0,0.0,0.0,0.0,0.0,1659023.0,0.0,1664384.0,,PRODUCTION,0.99,ERP COMPLIANT COKE L.L.C.,,3.38899e+18,1.02367e+18
14036,2014,71109TLSPR3333M,1.10001e+11,CALUMET LUBRICANTS & WAXES LLC,3333 MIDWAY ST,SHREVEPORT,CADDO,LA,71109,,,32.470833,-93.790833,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3000.0,1200.0,7.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,4212.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,15.0,27.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4217.0,0,0.0,4212.0,0.0,5.0,36000.0,27.0,78000.0,15.0,38000.0,1.0,156260.0,,PRODUCTION,0.94,,,8.89877e+18,1.48312e+19
14173,2014,70606CLCSRWESTE,1.1e+11,CALCASIEU REFINING CO,4359 W TANK FARM RD,LAKE CHARLES,CALCASIEU PARISH,LA,70605,,,30.1338,-93.3206,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,886.0,10505.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11393.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11394.0,0,0.0,11393.0,1.0,0.0,0.0,0.0,0.0,2.0,450561.0,0.0,461957.0,,PRODUCTION,1.02,TRANSWORLD OIL USA INC,,8.89877e+18,5.52208e+18
14968,2014,78409CHMPL7350I,1.1e+11,CITGO REFINING & CHEMICALS CO LP-WEST PLANT,7350 INTERSTATE HWY 37,CORPUS CHRISTI,NUECES,TX,78409,,,27.8103,-97.49828,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,397.0,496.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,896.8,0,0.0,893.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.5,899.3,,PRODUCTION,1.0,PDV AMERICA INC,102417268,1.62607e+19,1.88365e+18
16197,2014,7759WBLNCH2415T,1.10028e+11,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,,,29.379167,-94.929167,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,9700.0,42000.0,110.0,0,27000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,78810.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,101.0,0.0,0.0,0.0,27.0,0.0,0.0,128.0,45.0,0.0,107.0,0.0,0.0,152.0,69.0,0.0,69.0,0.0,551.0,0.0,0.0,0.0,0.0,551.0,78938.0,0,27000.0,51810.0,101.0,27.0,0.0,69.0,0.0,152.0,800000.0,551.0,879710.0,0.0,PRODUCTION,1.04,MARATHON PETROLEUM CORP,968393996,1.62607e+19,1.15265e+19
16390,2014,98248RCCHR4519G,1.1e+11,BP CHERRY POINT REFINERY,4519 GRANDVIEW RD,BLAINE,WHATCOM,WA,98230,,,48.8864,-122.7353,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2006.026294,1448.963278,2.6073719,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3457.596943,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,116.3164479,0.0,41.5609105,0.0,0.0,0.0,157.8773584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.3392213,0.0,4.5567108,0.0,0.0,242.8959321,3615.474302,0,0.0,3457.596943,116.3164479,41.5609105,0.0,0.0,0.0,0.0,103961.8454,242.8959321,107820.2156,,ACTIVITY,1.01,BP PRODUCTS NA INC,39596507,1.13871e+19,5.59559e+18
16659,2014,19061SNRFNGREEN,1.10033e+11,SUNOCO LLC-RACE FUELS,100 GREEN ST,MARCUS HOOK,DELAWARE,PA,19061,,,39.814609,-75.42227,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,0.2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,44.59,0.0,0.0,0.0,0.0,44.59,0.2,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,44.59,44.81,,PRODUCTION,0.98,ENERGY TRANSFER EQUITY LP,610792264,1.47752e+19,1.49355e+19
17062,2014,93308TXCRF3663G,1.10001e+11,ALON PETROLEUM BAKERSFIELD REFINERY AREA 3,3663 GIBSON ST,BAKERSFIELD,KERN,CA,93308,,,35.393611,-119.0525,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,1.0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,ACTIVITY,1.0,ALON USA ENERGY INC,876661062,1.33975e+19,1.33745e+19
17542,2014,8263WNTLPR27HIG,1.10042e+11,ANTELOPE REFINING,2070 HIGHWAY 59,DOUGLAS,CONVERSE,WY,82633,,,43.018663,-105.261432,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,743.16,24.49,1.97,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,769.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,38.88,0.0,0.0,0.0,0.0,0.0,0.0,38.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,0.0,0.0,0.0,25.25,808.5,0,0.0,769.62,38.88,0.0,0.0,0.0,0.0,0.0,542.35,25.25,1376.1,,PRODUCTION,0.45,GENESIS ENERGY LP,962965406,1.65775e+19,1.35962e+19
18045,2014,16701KNDLL77NKE,1.1e+11,AMERICAN REFINING GROUP INC,77 N KENDALL AVE,BRADFORD,MCKEAN,PA,16701,,,41.965472,-78.633108,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,15.78,1060.91,8.03,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1084.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.72,0,0.0,1084.72,0.0,0.0,0.0,6.05,0.0,0.0,152.57,0.0,1243.34,,PRODUCTION,1.0,,,1.47752e+19,4.74832e+17
18231,2014,59101CNCBL401SO,1.10044e+11,PHILLIPS 66 CO BILLINGS REFINERY,401 S 23RD ST,BILLINGS,YELLOWSTONE,MT,59101,,,45.77962,-108.49424,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6539.0,2603.0,0.31,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9142.31,0.0,0.39,0.39,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,1.9,0.0,0.0,1.9,0.0,4e-05,4e-05,0.0,81.0001,0.0,0.0,0.0,0.0,81.3901,9144.62,0,0.0,9142.31,2.31,0.0,0.0,4e-05,0.0,1.9,6625.0,81.3901,15852.91014,0.0,PRODUCTION,0.94,PHILLIPS 66 CO,78378508,1.68145e+19,8.88196e+18
19258,2014,84116CHVRN2351N,1.1e+11,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2351 NORTH 1100 WEST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.8249,-111.9238,NO,324,Petroleum,,,,,,,324110,424710.0,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2400.0,3500.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5905.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,13.0,0.0,0.0,0.0,0.0,13.0,99.0,0.0,99.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,5943.0,0,0.0,5905.0,38.0,0.0,0.0,99.0,0.0,13.0,19000.0,27.0,25082.0,,PRODUCTION,1.03,CHEVRON CORP,1382555,1.12118e+19,1.61635e+19
19398,2014,77704NCHSRGULFS,1.1e+11,LNVA-NORTH REGIONAL TREATMENT PLANT,2655 GULF STATES RD,BEAUMONT,JEFFERSON,TX,77701,,,30.064102,-94.060734,NO,324,Petroleum,,,,,,,324110,325110.0,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,490.0,0.0,30.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2490.0,,ACTIVITY,1.0,EXXON MOBIL CORP,38799474,1.62607e+19,2.11438e+18
19567,2014,43616SHLCM4001C,1.1e+11,BP-HUSKY REFINING LLC,4001 CEDAR POINT RD,OREGON,LUCAS,OH,43616,,,41.679167,-83.449722,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3100.0,7700.0,8.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10808.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,9.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,3600.0,0.0,115.0,0.0,0.0,6.0,0.0,121.0,10909.0,0,0.0,11000.0,92.0,9.0,0.0,3600.0,0.0,0.0,280000.0,121.0,294822.0,,PRODUCTION,0.96,BP-HUSKY REFINING LLC,55057542,1.82025e+19,1.14706e+19
20615,2014,90745NCLCR1520E,1.10038e+11,PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,1520 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90745,,,33.8048,-118.2431,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,120.0,580.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,700.0,264.0,836.0,1100.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,3.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,857.0,1230.0,0,0.0,700.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,1100.0,1818.0,,PRODUCTION,0.97,PHILLIPS 66 CO,78378508,1.33975e+19,1.59972e+19
21405,2014,90749RCPRD1801E,1.10017e+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,2350 E 223RD ST,CARSON,LOS ANGELES,CA,90810,,,33.81323,-118.24298,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6.92,10.37,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001,0.001,0.0,0.0,0.0,0.0,2.002,17.29,0,0.0,17.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002,19.292,,PRODUCTION,1.03,TESORO CORP,8133480,1.33975e+19,1.59972e+19
21436,2014,75702LGLRL1702E,1.1e+11,DELEK TYLER REFINERY,1702 E COMMERCE ST,TYLER,SMITH,TX,75702,,,32.362643,-95.280179,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,2145.0,773.0,1.82,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,18.75,2938.57,9.648,30.552,40.2,58.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.648,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.552,3016.866,0,0.0,2923.57,1.402,67.246,0.0,0.0,47110.0,48.0,21030.0,30.552,71210.77,15.0,PRODUCTION,1.02,DELEK US HOLDINGS INC,624438219,1.62607e+19,8.91167e+18
21734,2014,77480PHLLPSH35A,1.10007e+11,PHILLIPS 66 CO SWEENY REFINERY COMPLEX,8189 OLD FM 524,OLD OCEAN,BRAZORIA,TX,77463,,,29.070847,-95.750363,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,9000.0,16000.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,491.0,0.0,0.0,491.0,0.0,257.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25087.0,0,0.0,25000.0,87.0,0.0,0.0,257.0,0.0,491.0,57000.0,0.0,82835.0,,PRODUCTION,1.0,PHILLIPS 66 CO,78378508,1.62607e+19,1.0305e+19
21741,2014,67460NTNLC2000M,1.10017e+11,CHS MCPHERSON REFINERY,2000 S MAIN ST,MCPHERSON,MCPHERSON,KS,67460,,,38.347278,-97.673846,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,4705.0,1190.0,0.1,0,520.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,75.0,6490.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,93.0,0.0,1.0,94.0,110.0,1.0,111.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6514.1,0,520.0,5970.1,23.0,1.0,0.0,111.0,5044.0,94.0,1134.0,2.0,12899.1,,PRODUCTION,1.01,CHS INC,6147177,9.08155e+18,2.72804e+18
22225,2014,78403CSTLR1300C,1.10001e+11,VALERO REFINING TEXAS LP CORPUS CHRISTI EAST PLANT,1300 CANTWELL LN,CORPUS CHRISTI,NUECES,TX,78407,,,27.810775,-97.436658,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,7279.0,14058.0,24.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,251.0,21612.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,298.0,24247.0,0,0.0,21612.0,2444.9,0.0,1785.0,0.0,0.0,0.0,541116.0,298.0,567255.9,190.1,PRODUCTION,1.0,VALERO ENERGY CORP,82686916,1.62607e+19,1.88365e+18
22781,2014,15025SSCLR400ST,1.10042e+11,USS-CLAIRTON PLANT,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,,,40.3055,-79.877021,NO,324,Petroleum,,,,,,,324199,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,23000.0,22000.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,45001.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,1.0,0.0,441.0,45001.0,0,0.0,45001.0,0.0,0.0,0.0,0.0,660.0,0.0,630000.0,441.0,676102.0,0.0,PRODUCTION,0.98,US STEEL CORP,29990699,1.47752e+19,8.40037e+18
23566,2014,48217MRTHN1300S,1.10001e+11,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,1300 S FORT ST HES DEPT,DETROIT,WAYNE,MI,48217,,,42.282182,-83.158756,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,6156.0,2451.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,16.0,8623.0,0.0,3193.0,3193.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,2.0,0.0,0.0,2.0,923.0,0.0,923.0,1.0,198.0,13.0,0.0,0.0,0.0,3405.0,8705.0,0,0.0,8528.0,82.0,0.0,0.0,923.0,49.0,2.0,11599.0,3405.0,24588.0,95.0,ACTIVITY,1.48,MARATHON PETROLEUM CORP,968393996,1.12842e+19,9.22038e+18
23778,2014,45804SHLCM1150S,1.1e+11,LIMA REFINING CO,1150 S METCALF ST,LIMA,ALLEN,OH,45804,,,40.720649,-84.122623,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,3763.78,15258.43,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,38.53,19060.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.2,777.64,0.0,0.0,0.0,0.0,0.0,777.84,0.0,0.0,2.99,0.0,0.0,2.99,81.73,0.0,81.73,0.0,2.7,0.0,0.0,0.0,0.0,2.7,19838.58,0,0.0,18793.73,777.84,0.0,0.0,81.73,275.56,2.99,45491.87,2.7,65426.42,267.01,PRODUCTION,0.93,HUSKY ENERGY INC,251064861,1.82025e+19,6.59619e+18
23839,2014,71018KRRMCLA7SO,1.10001e+11,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,1756 OLD HWY 7,COTTON VALLEY,WEBSTER PARISH,LA,71018,,,32.800556,-93.412778,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,600.0,8900.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,0,0.0,9500.0,0.0,0.0,0.0,2.0,4300.0,0.0,18000.0,0.0,31802.0,,PRODUCTION,1.13,,,8.89877e+18,1.56153e+19
23905,2014,93308TXCRF6451R,1.10018e+11,ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2,6451 ROSEDALE HWY,BAKERSFIELD,KERN,CA,93308,,,35.3825,-119.070556,NO,324,Petroleum,,,,,,,324110,,,,,,1.31421e+12,BENZENE,71432,4754.0,YES,TRI,NO,0,YES,R,Pounds,34.0,1.0,0.0,0,0.0,19.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,ACTIVITY,1.0,ALON USA ENERGY INC,876661062,1.33975e+19,1.33745e+19
